season,season_id,week,week_z,event_id,slot,n_active,contestant_key,celeb_key,celeb_id,ballroom_partner,pro_id,industry_group,industry_id,age,age_z,y_j_score_z,share_mean,share_sd,share_ci2_5,share_ci97_5,share_mean_clipped,y_f_logit_share_mean,y_f_logit_share_se,logV_centered_mean,logV_centered_sd,logV_centered_ci2_5,logV_centered_ci97_5,eliminated_flag,contestant_idx,score_z,logV_mean,logV_sd,logV_ci2_5,logV_ci97_5,season_from_key,celebrity_name_from_key,celebrity_industry,celebrity_age_during_season,celebrity_name
6,5,5,0.16579784990213337,6-5,5,8,S6:Marlee Matlin,S6:Marlee Matlin,371,Fabian Sanchez,27,Actor/Actress,0,42.0,0.44313149862595846,-0.4824282824993133,0.0158243629571884,0.0072186491657375,0.0045005115404943,0.031572339180046,0.0158243629571884,-4.130253662303933,0.4635078454510253,-1.2667098608827594,0.342023113439607,-2.0514973953054096,-0.622579101934943,0,373,-0.4824282824993133,-0.8835791104445676,1.4223800270572569,-3.62384063616862,1.98901605759854,6,Marlee Matlin,Actor/Actress,42.0,Marlee Matlin
6,5,5,0.16579784990213337,6-5,6,8,S6:Priscilla Presley,S6:Priscilla Presley,374,Louis van Amstel,43,Actor/Actress,0,62.0,1.9944562995364776,-0.7452566027641296,0.0093073421774015,0.0045137605476881,0.0021013358051898,0.0191669651234028,0.0093073421774015,-4.667600782727201,0.48952388985529366,-1.8224232005195675,0.3848637365754357,-2.7499491795870576,-1.163022904821693,1,376,-0.7452566027641296,-1.439292450081376,1.4234485449041785,-4.246407059533489,1.3528315905730732,6,Priscilla Presley,Actor/Actress,62.0,Priscilla Presley
6,5,5,0.16579784990213337,6-5,7,8,S6:Shannon Elizabeth,S6:Shannon Elizabeth,375,Derek Hough,19,Actor/Actress,0,34.0,-0.17739842173824924,-0.2195999771356582,0.0243480880725345,0.0104761635797918,0.0061949205480384,0.0460376520470728,0.0243480880725345,-3.690652547319796,0.4410039781517357,-0.8358957421257656,0.3495877379170999,-1.6811089550619107,-0.2104632257737234,0,377,-0.2195999771356582,-0.4527649916875736,1.4185611414470016,-3.25683975271562,2.3197015998786017,6,Shannon Elizabeth,Actor/Actress,34.0,Shannon Elizabeth
6,5,6,0.5297636061158644,6-6,0,7,S6:Cristian de la Fuente,S6:Cristian de la Fuente,366,Cheryl Burke,14,Actor/Actress,0,34.0,-0.17739842173824924,0.8317132592201233,0.1352608932088777,0.05155140515205,0.05853662251688,0.2727926942408469,0.1352608932088777,-1.8552223950232212,0.4407406995055271,0.73356427984519,0.3367102570303,0.1712987865306351,1.563821763932408,0,368,0.8317132592201233,1.730547126730756,1.471034450892841,-1.063024385029349,4.789257162773657,6,Cristian de la Fuente,Actor/Actress,34.0,Cristian de la Fuente
6,5,6,0.5297636061158644,6-6,1,7,S6:Jason Taylor,S6:Jason Taylor,367,Edyta Sliwinska,21,Athlete,1,33.0,-0.2549646617837752,0.0432283394038677,0.0301590580306454,0.0136061040590615,0.0103527513921376,0.0630439627626974,0.0301590580306454,-3.470646770454135,0.4651740734024635,-0.7948240224884582,0.3255357110040513,-1.451486512600073,-0.0489781139641152,0,369,0.0432283394038677,0.2021588243971076,1.4587982239324413,-2.5917778355938266,3.158182458035981,6,Jason Taylor,Athlete,33.0,Jason Taylor
6,5,6,0.5297636061158644,6-6,2,7,S6:Kristi Yamaguchi,S6:Kristi Yamaguchi,368,Mark Ballas,45,Athlete,1,36.0,-0.02226594164719732,1.6201982498168943,0.5355963528790372,0.0967485201366225,0.3330015013661663,0.7576348337836225,0.5355963528790372,0.14262670118481682,0.38896551388338746,2.1557221607340877,0.374489757057212,1.5054393318319443,3.0681074372393145,0,370,1.6201982498168943,3.152705007619654,1.4896947553602335,0.3201700759424279,6.207727392570742,6,Kristi Yamaguchi,Athlete,36.0,Kristi Yamaguchi
6,5,6,0.5297636061158644,6-6,3,7,S6:Mario,S6:Mario,369,Karina Smirnoff,36,Singer/Rapper,5,21.0,-1.1857595423300868,1.0945415496826172,0.1882519009651307,0.0624082632949896,0.0668690692324937,0.3292905271279734,0.1882519009651307,-1.4614091044517885,0.4083959687012354,1.0653595885330986,0.3352589847362495,0.3321468390004671,1.7602224408740714,0,371,1.0945415496826172,2.062342435418665,1.4701844314064958,-0.7794764800491611,5.089380072833398,6,Mario,Singer/Rapper,21.0,Mario
6,5,6,0.5297636061158644,6-6,4,7,S6:Marissa Jaret Winokur,S6:Marissa Jaret Winokur,370,Tony Dovolani,52,Actor/Actress,0,35.0,-0.09983218169272329,0.5688849687576294,0.0781979441513979,0.0301483967931533,0.0288903812449334,0.1517510449144427,0.0781979441513979,-2.4670871529568057,0.4182454400041447,0.1766324997089977,0.3086546863446505,-0.4280659460339571,0.8670451742138822,0,372,0.5688849687576294,1.1736153465945636,1.4531188113893312,-1.6463565651493168,4.129837027557758,6,Marissa Jaret Winokur,Actor/Actress,35.0,Marissa Jaret Winokur
6,5,6,0.5297636061158644,6-6,5,7,S6:Marlee Matlin,S6:Marlee Matlin,371,Fabian Sanchez,27,Actor/Actress,0,42.0,0.44313149862595846,-0.7452566027641296,0.0063984024608031,0.0032192592031089,0.0015618605077531,0.0134613313056103,0.0063984024608031,-5.0452879753002495,0.506374830703221,-2.3828439033529705,0.3857030336451578,-3.2733105393891377,-1.7173164635595828,1,373,-0.7452566027641296,-1.3858610564674043,1.4668756143652126,-4.2355653035119465,1.6103174171267505,6,Marlee Matlin,Actor/Actress,42.0,Marlee Matlin
6,5,6,0.5297636061158644,6-6,6,7,S6:Shannon Elizabeth,S6:Shannon Elizabeth,375,Derek Hough,19,Actor/Actress,0,34.0,-0.17739842173824924,0.0432283394038677,0.0261354483041076,0.0113034938666485,0.0066976868094731,0.0499644518489953,0.0261354483041076,-3.617979664587275,0.44410349504109475,-0.9536106029799458,0.3568891527182762,-1.8009037265200736,-0.3311571243011911,0,377,0.0432283394038677,0.0433722439056202,1.4444869916870609,-2.775865904496558,2.961907204014131,6,Shannon Elizabeth,Actor/Actress,34.0,Shannon Elizabeth
6,5,7,0.8937293623295953,6-7,0,6,S6:Cristian de la Fuente,S6:Cristian de la Fuente,366,Cheryl Burke,14,Actor/Actress,0,34.0,-0.17739842173824924,-0.2195999771356582,0.037922027563542,0.0158182894059885,0.0151508762120219,0.0756233876452413,0.037922027563542,-3.2335633543498186,0.4335684743025522,-1.2860074697876265,0.321933898351756,-1.9273554771250192,-0.5744878426557831,0,368,-0.2195999771356582,-0.2490133914914326,1.4380956196879982,-3.0125762732805152,2.7385274897309357,6,Cristian de la Fuente,Actor/Actress,34.0,Cristian de la Fuente
6,5,7,0.8937293623295953,6-7,1,6,S6:Jason Taylor,S6:Jason Taylor,367,Edyta Sliwinska,21,Athlete,1,33.0,-0.2549646617837752,0.9631274342536926,0.3338741711900767,0.0874625416353798,0.1813393272522729,0.5603388673811651,0.3338741711900767,-0.6907143958108237,0.39326291779102024,0.9296760510340494,0.3363256612952742,0.3330840123370864,1.7572979820011203,0,369,0.9631274342536926,1.9666701293302429,1.460263950558662,-0.841436259536052,4.930293030542317,6,Jason Taylor,Athlete,33.0,Jason Taylor
6,5,7,0.8937293623295953,6-7,2,6,S6:Kristi Yamaguchi,S6:Kristi Yamaguchi,368,Mark Ballas,45,Athlete,1,36.0,-0.02226594164719732,0.8317132592201233,0.2516371945606701,0.074650665751286,0.1144645354150526,0.438911134932264,0.2516371945606701,-1.089899548375978,0.39641187526975097,0.6353598639326684,0.3283145840110208,-0.0216643460606884,1.4054012851711553,0,370,0.8317132592201233,1.672353942228862,1.4591886140575048,-1.1856412287707034,4.643214255649545,6,Kristi Yamaguchi,Athlete,36.0,Kristi Yamaguchi
6,5,7,0.8937293623295953,6-7,3,6,S6:Mario,S6:Mario,369,Karina Smirnoff,36,Singer/Rapper,5,21.0,-1.1857595423300868,0.43747079372406,0.111181384266395,0.0389860662069074,0.0386037855914552,0.1975555462830394,0.111181384266395,-2.0787302227749174,0.3945156146966007,-0.2053977695809015,0.330626143451974,-0.9909570182468116,0.405702874667645,0,371,0.43747079372406,0.831596308715292,1.4390196099412629,-1.9750411015493528,3.7581599279616023,6,Mario,Singer/Rapper,21.0,Mario
6,5,7,0.8937293623295953,6-7,4,6,S6:Marissa Jaret Winokur,S6:Marissa Jaret Winokur,370,Tony Dovolani,52,Actor/Actress,0,35.0,-0.09983218169272329,0.5688849687576294,0.1564559687610749,0.0504358217520948,0.0688777317303622,0.2791820008140448,0.1564559687610749,-1.6848374806380857,0.3821547027869897,0.1538990425510027,0.3032685270423615,-0.4392410459372461,0.8260329181457802,0,372,0.5688849687576294,1.1908931208471962,1.4349175951866484,-1.60880104642605,4.075771639842334,6,Marissa Jaret Winokur,Actor/Actress,35.0,Marissa Jaret Winokur
6,5,7,0.8937293623295953,6-7,5,6,S6:Shannon Elizabeth,S6:Shannon Elizabeth,375,Derek Hough,19,Actor/Actress,0,34.0,-0.17739842173824924,0.43747079372406,0.1089292536582411,0.0381267557025232,0.0363786619660588,0.1904576551280526,0.1089292536582411,-2.101725202876991,0.39280149998451874,-0.2275297181491927,0.3388716196494586,-1.0362913501503146,0.3941615422805525,1,377,0.43747079372406,0.8094643601470007,1.4441562856066374,-1.981273213923015,3.7207170410230073,6,Shannon Elizabeth,Actor/Actress,34.0,Shannon Elizabeth
6,5,8,1.2576951185433263,6-8,0,5,S6:Cristian de la Fuente,S6:Cristian de la Fuente,366,Cheryl Burke,14,Actor/Actress,0,34.0,-0.17739842173824924,1.2259557247161863,0.4230123285901372,0.0931766434819342,0.2594664135574595,0.6511536161371297,0.4230123285901372,-0.31041957534777026,0.3817574342473893,0.9648506073619868,0.3225961380957462,0.4189952180330171,1.7606705447829312,0,368,1.2259557247161863,2.4774372063274908,1.4906255450857466,-0.4792005454933018,5.468296089848681,6,Cristian de la Fuente,Actor/Actress,34.0,Cristian de la Fuente
6,5,8,1.2576951185433263,6-8,1,5,S6:Jason Taylor,S6:Jason Taylor,367,Edyta Sliwinska,21,Athlete,1,33.0,-0.2549646617837752,0.5688849687576294,0.122310152416177,0.0441259828177229,0.0488162537546699,0.2331744099156011,0.122310152416177,-1.9707332308175132,0.41104636253333393,-0.3139328907229987,0.31122589823529,-0.9370829405802436,0.401311819987988,0,369,0.5688849687576294,1.198653708242505,1.4657836805561013,-1.7211461412317766,4.0713771995586105,6,Jason Taylor,Athlete,33.0,Jason Taylor
6,5,8,1.2576951185433263,6-8,2,5,S6:Kristi Yamaguchi,S6:Kristi Yamaguchi,368,Mark Ballas,45,Athlete,1,36.0,-0.02226594164719732,0.9631274342536926,0.2439569914980915,0.0733526978659786,0.1013736485137118,0.4214884132893967,0.2439569914980915,-1.1311063187094414,0.39770066848120583,0.3901701108673751,0.3157984273416952,-0.2806863773204374,1.1095490764765448,0,370,0.9631274342536926,1.902756709832879,1.48392984165204,-1.0949255897566286,4.84222327493942,6,Kristi Yamaguchi,Athlete,36.0,Kristi Yamaguchi
6,5,8,1.2576951185433263,6-8,3,5,S6:Mario,S6:Mario,369,Karina Smirnoff,36,Singer/Rapper,5,21.0,-1.1857595423300868,0.7002991437911987,0.1378963858661584,0.0471873578837696,0.045234304142329,0.2415877606689603,0.1378963858661584,-1.8328728893628508,0.3969294399209975,-0.2009826971703602,0.3297523264715395,-1.0039345860556614,0.408437015409955,1,371,0.7002991437911987,1.3116039017951435,1.4596181743136978,-1.6555379658885605,4.136209619165453,6,Mario,Singer/Rapper,21.0,Mario
6,5,8,1.2576951185433263,6-8,4,5,S6:Marissa Jaret Winokur,S6:Marissa Jaret Winokur,370,Tony Dovolani,52,Actor/Actress,0,35.0,-0.09983218169272329,0.3060566484928131,0.0728241416294357,0.0267702341516624,0.0261321803634233,0.1343630575547469,0.0728241416294357,-2.5440957385346445,0.39647397086881103,-0.8401051303360028,0.3070705774562366,-1.5183860924980197,-0.2369072254722854,0,372,0.3060566484928131,0.672481468629501,1.4574628133612206,-2.2573786043629824,3.542185850786785,6,Marissa Jaret Winokur,Actor/Actress,35.0,Marissa Jaret Winokur
6,5,9,1.6216608747570571,6-9,0,4,S6:Cristian de la Fuente,S6:Cristian de la Fuente,366,Cheryl Burke,14,Actor/Actress,0,34.0,-0.17739842173824924,1.0945415496826172,0.3021107496377121,0.0828768362284206,0.1557138085331532,0.5123548595980975,0.3021107496377121,-0.8372667522667157,0.3930795736885967,0.29059294013705,0.2950878958080998,-0.2805678659431477,0.9895366769019804,0,368,1.0945415496826172,2.225380401151584,1.4723939860987425,-0.6523466627644745,5.17138246869993,6,Cristian de la Fuente,Actor/Actress,34.0,Cristian de la Fuente
6,5,9,1.6216608747570571,6-9,1,4,S6:Jason Taylor,S6:Jason Taylor,367,Edyta Sliwinska,21,Athlete,1,33.0,-0.2549646617837752,0.9631274342536926,0.230789001125288,0.0712672650745673,0.1006781493675802,0.4096065870849715,0.230789001125288,-1.2038614346594556,0.40144818592416287,0.0102286307438192,0.2973605305828371,-0.6061071524863144,0.7003412891782046,0,369,0.9631274342536926,1.9450160917583532,1.4701763092503477,-0.8494255307088175,4.832427701023682,6,Jason Taylor,Athlete,33.0,Jason Taylor
6,5,9,1.6216608747570571,6-9,2,4,S6:Kristi Yamaguchi,S6:Kristi Yamaguchi,368,Mark Ballas,45,Athlete,1,36.0,-0.02226594164719732,1.2259557247161863,0.3591431591485889,0.0906590520630859,0.1652596079669164,0.562393444514553,0.3591431591485889,-0.5790850137704197,0.3938968888784823,0.4647268068583582,0.3068348017007446,-0.2213005075378412,1.1209873589746886,0,370,1.2259557247161863,2.399514267872892,1.4823827673978511,-0.4728262716580101,5.343093413724354,6,Kristi Yamaguchi,Athlete,36.0,Kristi Yamaguchi
6,5,9,1.6216608747570571,6-9,3,4,S6:Marissa Jaret Winokur,S6:Marissa Jaret Winokur,370,Tony Dovolani,52,Actor/Actress,0,35.0,-0.09983218169272329,0.5688849687576294,0.1079570900884108,0.0377083826298553,0.0410014513173948,0.193759983322037,0.1079570900884108,-2.1117804025271334,0.3915624070638849,-0.7655483777392275,0.2987679991882191,-1.456692952875735,-0.1842845719031129,1,372,0.5688849687576294,1.1692390832753063,1.4526701981530792,-1.6336640993775309,4.054471412499672,6,Marissa Jaret Winokur,Actor/Actress,35.0,Marissa Jaret Winokur
6,5,10,1.9856266309707882,6-10,0,3,S6:Cristian de la Fuente,S6:Cristian de la Fuente,366,Cheryl Burke,14,Actor/Actress,0,34.0,-0.17739842173824924,0.5688849687576294,0.09328232182652,0.0384553792129576,0.0342694277578611,0.1870846668692825,0.09328232182652,-2.274200518502071,0.4546588696292019,-1.0462105741520027,0.2836319622056686,-1.668333745404008,-0.456389657659139,0,368,0.5688849687576294,1.230618827236865,1.4671879445678464,-1.5648102237231536,4.205517802063554,6,Cristian de la Fuente,Actor/Actress,34.0,Cristian de la Fuente
6,5,10,1.9856266309707882,6-10,1,3,S6:Jason Taylor,S6:Jason Taylor,367,Edyta Sliwinska,21,Athlete,1,33.0,-0.2549646617837752,1.2259557247161863,0.3064391084036253,0.094361961826654,0.1339278150983346,0.5470505470113383,0.3064391084036253,-0.8168199710973014,0.44398487468769454,0.1710537296750222,0.2829727632358106,-0.4448457914947369,0.8110704553289303,0,369,1.2259557247161863,2.44788313106389,1.488676756777423,-0.3518979594745503,5.428087339129619,6,Jason Taylor,Athlete,33.0,Jason Taylor
6,5,10,1.9856266309707882,6-10,2,3,S6:Kristi Yamaguchi,S6:Kristi Yamaguchi,368,Mark Ballas,45,Athlete,1,36.0,-0.02226594164719732,1.6201982498168943,0.6002785697698545,0.1030827969556002,0.3515276543793505,0.8024011628955324,0.6002785697698545,0.4066259503527165,0.42961152354409277,0.8751568444769805,0.293812511925793,0.2389923952391171,1.511429234758878,0,370,1.6201982498168943,3.151986245865848,1.505432075778283,0.2376904276749132,6.25456120523626,6,Kristi Yamaguchi,Athlete,36.0,Kristi Yamaguchi
7,6,1,-1.2900651749527905,7-1,0,13,S7:Brooke Burke,S7:Brooke Burke,377,Derek Hough,19,TV Personality,7,37.0,0.05530029839832864,0.5297502279281616,0.428810311647373,0.0957714105376187,0.2530951125000266,0.6591801225927822,0.428810311647373,-0.28670670110592394,0.3910121971927793,2.670114773315105,0.4243319843827502,1.9785025410689696,3.7155417200846776,0,379,0.5297502279281616,1.075884067355548,1.4541194284017314,-1.7756826099644594,4.079083495175342,7,Brooke Burke,TV Personality,37.0,Brooke Burke
7,6,1,-1.2900651749527905,7-1,1,13,S7:Cloris Leachman,S7:Cloris Leachman,378,Corky Ballas,15,Actor/Actress,0,82.0,3.545781100446997,-1.7598481178283691,0.0067130678821084,0.0031873303608548,0.0023028063394327,0.0147429998376898,0.0067130678821084,-4.99696352016419,0.47800376683016,-1.5561648786329962,0.3468729673077995,-2.194818109372283,-0.7496348655436285,0,380,-1.7598481178283691,-3.1503955845925535,1.4646161820423134,-5.967098255270671,-0.2542187164367778,7,Cloris Leachman,Actor/Actress,82.0,Cloris Leachman
7,6,1,-1.2900651749527905,7-1,2,13,S7:Cody Linley,S7:Cody Linley,379,Julianne Hough,35,Actor/Actress,0,18.0,-1.4184582624666646,-0.5477078557014465,0.0570210603527158,0.0208928915499258,0.0227942648860586,0.10795629575044,0.0570210603527158,-2.805623269564299,0.3885628424511677,0.6138902254800791,0.3315953819054457,-0.0199563840215947,1.4121572368266269,0,381,-0.5477078557014465,-0.980340480479478,1.4562348568542982,-3.8462849961931296,1.904639394748063,7,Cody Linley,Actor/Actress,18.0,Cody Linley
7,6,1,-1.2900651749527905,7-1,3,13,S7:Jeffrey Ross,S7:Jeffrey Ross,380,Edyta Sliwinska,21,Comedian,2,43.0,0.5206977386714844,-2.837306261062622,0.0007680071242096,0.0004351302743108,0.0001235270444934,0.0017767875673431,0.0007680071242096,-7.170943246352276,0.5670060870358414,-3.807771799890153,0.4804877196621436,-5.010651210227423,-3.0102400403853657,1,382,-2.837306261062622,-5.40200250584971,1.5219306936400403,-8.368642611159503,-2.3651239427450315,7,Jeffrey Ross,Comedian,43.0,Jeffrey Ross
7,6,1,-1.2900651749527905,7-1,4,13,S7:Kim Kardashian,S7:Kim Kardashian,381,Mark Ballas,45,TV Personality,7,27.0,-0.720362102056931,-1.0864368677139282,0.0187164797572104,0.0077097647489573,0.0045616388075548,0.0352481407556295,0.0187164797572104,-3.9594570230613377,0.41978068534207413,-0.5402479668528934,0.3692465835976912,-1.4556788751241003,0.1156020546384209,0,383,-1.0864368677139282,-2.1344786728124503,1.4813135076611437,-5.008926542777801,0.8812863408243992,7,Kim Kardashian,TV Personality,27.0,Kim Kardashian
7,6,1,-1.2900651749527905,7-1,5,13,S7:Lance Bass,S7:Lance Bass,382,Lacey Schwimmer,41,Singer/Rapper,5,29.0,-0.565229621965879,-0.2783433198928833,0.0994661683722443,0.0381542915330364,0.0410588293919576,0.2009677251907273,0.0994661683722443,-2.203170163749139,0.425959170032686,1.1700386464663122,0.3694548505854935,0.5381404699873992,2.1006269653019856,0,384,-0.2783433198928833,-0.4241920594932451,1.4639987252838045,-3.3306429775744832,2.491125133774601,7,Lance Bass,Singer/Rapper,29.0,Lance Bass
7,6,1,-1.2900651749527905,7-1,6,13,S7:Maurice Greene,S7:Maurice Greene,383,Cheryl Burke,14,Athlete,1,34.0,-0.17739842173824924,-0.817072331905365,0.0329022052067421,0.0125237397211687,0.0107548350090106,0.0626065843317419,0.0329022052067421,-3.380759939408504,0.3935850860111702,0.0491772338975659,0.3315251015754701,-0.6786792108739562,0.8065878098168409,0,385,-0.817072331905365,-1.5450534720619913,1.4650745418544433,-4.470052675615232,1.4143330476057814,7,Maurice Greene,Athlete,34.0,Maurice Greene
7,6,1,-1.2900651749527905,7-1,7,13,S7:Misty May-Treanor,S7:Misty May-Treanor,384,Maksim Chmerkoskiy,44,Athlete,1,31.0,-0.41009714187482715,-0.4130255877971649,0.0642262796857214,0.0273096120900033,0.0161552325042631,0.1179671821449941,0.0642262796857214,-2.678961227612058,0.45439330160255675,0.6985618118160215,0.3894965602615069,-0.2192873946939217,1.422820618455412,0,386,-0.4130255877971649,-0.8956688941435357,1.4815812401226405,-3.808063407572092,2.0547090389191447,7,Misty May-Treanor,Athlete,31.0,Misty May-Treanor
7,6,1,-1.2900651749527905,7-1,8,13,S7:Rocco DiSpirito,S7:Rocco DiSpirito,385,Karina Smirnoff,36,TV Personality,7,41.0,0.3655652585804325,-1.355801343917847,0.0125841011908127,0.0051712196639122,0.0040790399177138,0.0240748872430249,0.0125841011908127,-4.362657120434009,0.4161699023978485,-0.916791694844158,0.3212251958509559,-1.60574457277654,-0.2368486607335327,0,387,-1.355801343917847,-2.5110224008037147,1.4649997092822529,-5.388317486134398,0.4135029583998567,7,Rocco DiSpirito,TV Personality,41.0,Rocco DiSpirito
7,6,1,-1.2900651749527905,7-1,9,13,S7:Susan Lucci,S7:Susan Lucci,386,Tony Dovolani,52,Actor/Actress,0,61.0,1.9168900594909517,-1.0864368677139282,0.0191601375459872,0.0080202610825489,0.0052281411249085,0.0363485738449123,0.0191601375459872,-3.935577255825441,0.4267679294645052,-0.5082279819589215,0.3419095024316939,-1.3155975229628525,0.1302554773382027,0,388,-1.0864368677139282,-2.1024586879184786,1.4751167932833904,-4.995371371330386,0.822921500384912,7,Susan Lucci,Actor/Actress,61.0,Susan Lucci
