event_id,season,season_id,week,contestant_key,celeb_id,pro_id,industry_id,age_z,week_z,eliminated_flag,L_logit,U_logit,mu_mean,mu_sd,y_latent_mean,y_latent_sd,share_latent_mean
6-7,6,5,7,S6:Mario,369,36,5,-1.1857595423300868,0.8937293623295953,0,-3.215036273890481,-1.4016428442551374,-2.3127725054013055,0.3103824521884111,-2.3102692030304555,0.12117860627043173,0.09027603362309033
6-7,6,5,7,S6:Marissa Jaret Winokur,370,52,0,-0.0998321816927232,0.8937293623295953,0,-2.6040576698632316,-0.9485227752943196,-3.210765295047704,0.26568496124747115,-2.1896039680848634,0.05509312909790327,0.10068794853811396
6-7,6,5,7,S6:Shannon Elizabeth,375,19,0,-0.1773984217382492,0.8937293623295953,1,-3.276716021542997,-1.4470391945934307,-2.7593552456133255,0.3257719187432024,-2.5176144592791805,0.12393439402090589,0.07463252952101383
6-8,6,5,8,S6:Cristian de la Fuente,366,14,0,-0.1773984217382492,1.2576951185433265,0,-1.048743722412316,0.6241139194089972,-2.2797533902718126,0.2711031639766828,-0.7382681133110491,0.03755879813797437,0.323382975727333
6-8,6,5,8,S6:Jason Taylor,367,21,1,-0.2549646617837752,1.2576951185433265,0,-2.9696439314522545,-1.1904726692223082,-1.6522990235821082,0.27710462931492397,-1.9189446968153876,0.10068994221500951,0.1279792925509077
6-8,6,5,8,S6:Kristi Yamaguchi,368,45,1,-0.0222659416471973,1.2576951185433265,0,-2.182054140459339,-0.3166662874855476,-0.4440223100575181,0.2591014688599728,-0.9378036760997354,0.08738763365838871,0.28134420319029335
6-8,6,5,8,S6:Mario,369,36,5,-1.1857595423300868,1.2576951185433265,1,-3.0496102255372417,-1.143994283874384,-2.2400436889054145,0.31101600861821943,-2.1576753072391606,0.1301816824803863,0.10361616971911981
6-8,6,5,8,S6:Marissa Jaret Winokur,370,52,0,-0.0998321816927232,1.2576951185433265,0,-3.6181080666728134,-1.8629200646859687,-3.138036478551812,0.2662772379563815,-2.887840655130725,0.09567114270586456,0.05275792651776944
6-9,6,5,9,S6:Cristian de la Fuente,366,14,0,-0.1773984217382492,1.6216608747570571,0,-1.6904717648366376,0.049429500091173945,-2.207024573775924,0.27126085271026545,-1.2537889368638808,0.06071844444153646,0.2220449448940907
6-9,6,5,9,S6:Jason Taylor,367,21,1,-0.2549646617837752,1.6216608747570571,0,-2.1897121912366906,-0.3655919608908761,-1.5795702070862176,0.27773437299587567,-1.3971247761579062,0.10778788569850048,0.19827276248706774
6-9,6,5,9,S6:Kristi Yamaguchi,368,45,1,-0.0222659416471973,1.6216608747570571,0,-1.6196031497140264,0.2508814526217682,-0.3712934935616256,0.25928199352776987,-0.5555380841520879,0.10439534194562375,0.3645804881845727
6-9,6,5,9,S6:Marissa Jaret Winokur,370,52,0,-0.0998321816927232,1.6216608747570571,1,-3.152282097453865,-1.425761291888978,-3.0653076620559183,0.2670534506788429,-2.557336394132446,0.08251871205877277,0.07193516328367072
6-10,6,5,10,S6:Cristian de la Fuente,366,14,0,-0.1773984217382492,1.985626630970788,0,-3.338631246889152,-1.46906568443935,-2.134295757280031,0.27160059674680553,-2.292723196625679,0.1103541557051677,0.09172741850527463
6-10,6,5,10,S6:Jason Taylor,367,21,1,-0.2549646617837752,1.985626630970788,0,-1.8666672979710264,0.1887606694009025,-1.5068413905903253,0.27854029788210444,-1.141846985409906,0.11430652860775402,0.24198141366366618
6-10,6,5,10,S6:Kristi Yamaguchi,368,45,1,-0.0222659416471973,1.985626630970788,0,-0.6123309757514969,1.4013697857206744,-0.2985646770657335,0.2596529268374654,0.08940670204662252,0.10340794795330213,0.5223367982851663
7-1,7,6,1,S7:Brooke Burke,377,19,7,0.0553002983983286,-1.2900651749527905,0,-1.082172494240051,0.6596427053271752,-0.8529094551127625,0.2719713012397103,-0.43993078196713936,0.08941175589919825,0.39175746264871414
7-1,7,6,1,S7:Cloris Leachman,378,15,0,3.545781100446997,-1.2900651749527905,0,-6.071321290367183,-4.2021341381519735,-5.434174825512277,0.34930175973116134,-5.257085871402126,0.13870362645866197,0.00518345834931802
7-1,7,6,1,S7:Cody Linley,379,35,0,-1.4184582624666646,-1.2900651749527905,0,-3.758188244058072,-2.111788650929,-3.168170039786874,0.30161075197284204,-3.0134527677300604,0.10031173051105813,0.04682180894682621
7-1,7,6,1,S7:Jeffrey Ross,380,21,2,0.5206977386714844,-1.2900651749527905,1,-8.99892690744287,-6.331169914699887,-5.814421074189348,0.6614135233909266,-6.8126478504229855,0.18721186858372582,0.0010985688155261183
7-1,7,6,1,S7:Kim Kardashian,381,45,7,-0.720362102056931,-1.2900651749527905,0,-5.385501257567572,-3.3094581442471562,-4.22231748245634,0.5710118092964852,-4.2920931567236265,0.25830524220475365,0.013491751917591041
7-1,7,6,1,S7:Lance Bass,382,41,5,-0.565229621965879,-1.2900651749527905,0,-3.150823826994411,-1.380257014978824,-2.3564002773875705,0.25627817094504035,-2.3000776397780722,0.09792004214750176,0.09111653112617576
7-1,7,6,1,S7:Maurice Greene,383,14,1,-0.1773984217382492,-1.2900651749527905,0,-4.521586770965122,-2.7062326078343566,-3.5394741057252204,0.31515197824436364,-3.585068952280112,0.12310119314688146,0.02698629685294756
7-1,7,6,1,S7:Misty May-Treanor,384,44,1,-0.4100971418748271,-1.2900651749527905,0,-4.109224136731409,-2.011822795398422,-3.126451255674529,0.5686291429317974,-3.0914283687239275,0.26002136684813915,0.04346221428654129
7-1,7,6,1,S7:Rocco DiSpirito,385,36,7,0.3655652585804325,-1.2900651749527905,0,-5.497806250649049,-3.7022165806346,-4.965732700549458,0.4259915652757014,-4.736661358889053,0.15636520866854872,0.008691662775328526
7-1,7,6,1,S7:Susan Lucci,386,52,0,1.9168900594909517,-1.2900651749527905,0,-5.248457633854928,-3.277574668863081,-3.9001927132019447,0.3257782857777495,-4.104205819029619,0.13879768244768076,0.01623518882815749
7-1,7,6,1,S7:Ted McGinley,387,30,0,1.063661418990166,-1.2900651749527905,1,-5.438916834824415,-3.343276093469298,-4.105241016902009,0.7226428087164155,-4.269904570280751,0.30995415353758154,0.01379028630101423
7-1,7,6,1,S7:Toni Braxton,388,2,5,0.2879990185349065,-1.2900651749527905,0,-3.0210872825124846,-1.1698690623234729,-3.34927160154928,0.38126362503786765,-2.5299754099811214,0.09794629768251206,0.07378332705070306
7-1,7,6,1,S7:Warren Sapp,389,40,1,-0.0998321816927232,-1.2900651749527905,0,-3.08516040993395,-1.3202317424345895,-2.5211585370180027,0.27095574187275195,-2.3224962305498336,0.09978115662376592,0.08927689130004408
7-2,7,6,2,S7:Brooke Burke,377,19,7,0.0553002983983286,-0.9260994187390597,0,-1.8183426861888519,-0.036989184165102114,-0.7801806386168713,0.27098280492602284,-0.8708013997367643,0.10357758380344965,0.2950875747525383
7-2,7,6,2,S7:Cloris Leachman,378,15,0,3.545781100446997,-0.9260994187390597,0,-6.831681539676122,-4.886579060583064,-5.361446009016384,0.348626817151608,-5.648853148210491,0.1401989014555838,0.003509195341503087
7-2,7,6,2,S7:Cody Linley,379,35,0,-1.4184582624666646,-0.9260994187390597,0,-3.6396680811153304,-2.0144816490181263,-3.09544122329098,0.3014883894303658,-2.91534462917676,0.09778324941974857,0.051400215111419734
7-2,7,6,2,S7:Kim Kardashian,381,45,7,-0.720362102056931,-0.9260994187390597,1,-6.43663765401647,-4.200566747598328,-4.149588665960442,0.5708101609542513,-4.806745103060066,0.1982275139828883,0.008108143947597632
7-2,7,6,2,S7:Lance Bass,382,41,5,-0.565229621965879,-0.9260994187390597,0,-4.180537911800831,-2.4631449844300044,-2.283671460891676,0.2558623552249945,-2.9803787212139032,0.06985642051403768,0.048320210106308735
7-2,7,6,2,S7:Maurice Greene,383,14,1,-0.1773984217382492,-0.9260994187390597,0,-5.014212521999199,-3.163805741871735,-3.466745289229328,0.3149034238326527,-3.8470609848455264,0.11215745638054946,0.020896391386930047
7-2,7,6,2,S7:Misty May-Treanor,384,44,1,-0.4100971418748271,-0.9260994187390597,1,-4.323411060053597,-2.1772620073712936,-3.0537224391786344,0.5687600497237598,-3.159661555446397,0.2654294715914546,0.04071226939478505
7-2,7,6,2,S7:Rocco DiSpirito,385,36,7,0.3655652585804325,-0.9260994187390597,0,-6.494932477600446,-4.602936647344115,-4.893003884053568,0.4258321272714974,-5.29235776735361,0.1527341155980728,0.005004713819875454
7-2,7,6,2,S7:Susan Lucci,386,52,0,1.9168900594909517,-0.9260994187390597,0,-3.9627926915897804,-2.1544664086170586,-3.8274638967060537,0.32564405009748026,-3.3415614146465296,0.10746048941385633,0.03417258598230339
7-2,7,6,2,S7:Toni Braxton,388,2,5,0.2879990185349065,-0.9260994187390597,0,-2.918576381724722,-1.038065125147443,-3.2765427850533864,0.38073191218917657,-2.4340852596450056,0.0969496529706886,0.08061018051587134
7-2,7,6,2,S7:Warren Sapp,389,40,1,-0.0998321816927232,-0.9260994187390597,0,-1.6143757848972025,0.17071754807160847,-2.448429720522111,0.270311607888693,-1.2403834399111289,0.05125172468234663,0.22436924951678563
7-3,7,6,3,S7:Brooke Burke,377,19,7,0.0553002983983286,-0.5621336625253286,0,-0.22614624650354395,1.6116476792154872,-0.7074518221209789,0.2701737990226239,0.22139515948411212,0.06399504972674426,0.5551238120426032
7-3,7,6,3,S7:Cloris Leachman,378,15,0,3.545781100446997,-0.5621336625253286,0,-7.731646110240942,-5.44054057179873,-5.288717192520497,0.3480926675016639,-5.992339971382665,0.11384914493644357,0.002491588875412173
7-3,7,6,3,S7:Cody Linley,379,35,0,-1.4184582624666646,-0.5621336625253286,0,-5.1275497847771065,-3.220223013172285,-3.022712406795091,0.3015300340964348,-3.744746143433135,0.08633521178311193,0.02309561195942394
7-3,7,6,3,S7:Lance Bass,382,41,5,-0.565229621965879,-0.5621336625253286,0,-4.568825550524351,-2.565949692043867,-2.210942644395786,0.25563939051878504,-3.0478999845776227,0.06892658239689275,0.045308223779371236
7-3,7,6,3,S7:Maurice Greene,383,14,1,-0.1773984217382492,-0.5621336625253286,0,-3.607672687258406,-1.651195752639621,-3.3940164727334383,0.31481180495163646,-2.946246834067904,0.11665823259099724,0.04991419671949655
7-3,7,6,3,S7:Rocco DiSpirito,385,36,7,0.3655652585804325,-0.5621336625253286,0,-5.760146720946834,-3.7282625681648964,-4.820275067557672,0.42578879364337924,-4.7792856330712015,0.19379333526400697,0.00833199353353234
7-3,7,6,3,S7:Susan Lucci,386,52,0,1.9168900594909517,-0.5621336625253286,0,-5.522287857722528,-3.297243764201954,-3.7547350802101596,0.32566165338995623,-4.0811404939576805,0.14824301201712325,0.016607719398620907
7-3,7,6,3,S7:Toni Braxton,388,2,5,0.2879990185349065,-0.5621336625253286,0,-5.010539361294854,-2.853368397662292,-3.2038139685574962,0.380329508961146,-3.5886698311152765,0.16338188426201833,0.026891905719684042
7-3,7,6,3,S7:Warren Sapp,389,40,1,-0.0998321816927232,-0.5621336625253286,0,-2.7338915401966832,-0.7563799629838913,-2.3757009040262167,0.2698492651650478,-2.0177112280972267,0.10755767266026876,0.11735586224558224
7-4,7,6,4,S7:Brooke Burke,377,19,7,0.0553002983983286,-0.1981679063115975,0,-1.6457701282715727,0.14034244571189267,-0.6347230056250863,0.2695458996836121,-0.7069831900585647,0.10374069976963238,0.33026578725815936
7-4,7,6,4,S7:Cloris Leachman,378,15,0,3.545781100446997,-0.1981679063115975,0,-3.870832072225314,-2.1913374212980217,-5.215988376024602,0.3476999596559881,-3.5731763184823366,0.04564267432823602,0.02730033696010421
7-4,7,6,4,S7:Cody Linley,379,35,0,-1.4184582624666646,-0.1981679063115975,0,-3.54604540193057,-1.8758638045929636,-2.949983590299195,0.301735618063673,-2.793281022100591,0.10269908828249541,0.05768833856725752
7-4,7,6,4,S7:Lance Bass,382,41,5,-0.565229621965879,-0.1981679063115975,0,-1.527552151088416,0.21378492297107174,-2.1382138278998912,0.25560978149033947,-1.111588536050011,0.053742816100906435,0.24757485496570572
7-4,7,6,4,S7:Maurice Greene,383,14,1,-0.1773984217382492,-0.1981679063115975,0,-5.483956367679665,-3.5276299862410765,-3.3212876562375446,0.3148772585905114,-4.052316188566713,0.0906214630980764,0.017085093576200232
7-4,7,6,4,S7:Rocco DiSpirito,385,36,7,0.3655652585804325,-0.1981679063115975,1,-6.415339486651259,-4.458116547850059,-4.747546251061782,0.42586159983401695,-5.154796734921775,0.15811495169190007,0.0057385323134012045
7-4,7,6,4,S7:Susan Lucci,386,52,0,1.9168900594909517,-0.1981679063115975,0,-3.2856600045949795,-1.4498288558717367,-3.68200626371427,0.3258310710455012,-2.8152969692715413,0.08214312030658985,0.056503132305596095
7-4,7,6,4,S7:Toni Braxton,388,2,5,0.2879990185349065,-0.1981679063115975,0,-4.581297976013305,-2.6123837543818222,-3.1310851520616048,0.3800568260921184,-3.3967849143020388,0.1573837535114579,0.032396095292809304
7-4,7,6,4,S7:Warren Sapp,389,40,1,-0.0998321816927232,-0.1981679063115975,0,-4.050529509407264,-2.2676370735093694,-2.302972087530326,0.26956964908173664,-2.852355486503254,0.08310062970983363,0.05455968676486486
7-5,7,6,5,S7:Brooke Burke,377,19,7,0.0553002983983286,0.1657978499021333,0,-1.062569383052812,0.7481739577837695,-0.5619941891291937,0.26910037465482506,-0.31436777864128423,0.10106758114915916,0.4220489732443986
7-5,7,6,5,S7:Cloris Leachman,378,15,0,3.545781100446997,0.1657978499021333,0,-5.778898904372608,-3.8810316871790476,-5.14325955952871,0.3474491732128831,-4.959649505686017,0.14087887310465125,0.006966513471867567
7-5,7,6,5,S7:Cody Linley,379,35,0,-1.4184582624666646,0.1657978499021333,0,-1.9052230223778033,-0.15929869417750264,-2.877254773803306,0.30210480664750333,-1.5544238271385558,0.051710992227395364,0.1744482481970849
7-5,7,6,5,S7:Lance Bass,382,41,5,-0.565229621965879,0.1657978499021333,0,-6.006499069242554,-3.998358627026794,-2.0654850114039984,0.25577359528976157,-4.232906131327614,0.02375991590016205,0.014302627360085736
7-5,7,6,5,S7:Maurice Greene,383,14,1,-0.1773984217382492,0.1657978499021333,0,-2.757440691848125,-0.8978669695603387,-3.248558839741654,0.3150996868662881,-2.309651993583684,0.07664629632464687,0.09032673555378562
7-5,7,6,5,S7:Susan Lucci,386,52,0,1.9168900594909517,0.1657978499021333,0,-5.823650867948442,-3.6584495928168574,-3.6092774472183753,0.3261520664871303,-4.239578203503384,0.11035884343996707,0.014208868255793095
7-5,7,6,5,S7:Toni Braxton,388,2,5,0.2879990185349065,0.1657978499021333,1,-5.892869758984438,-3.735662013601421,-3.0583563355657084,0.37991414290203973,-4.14957769998518,0.08742636039353041,0.015526210175743644
7-5,7,6,5,S7:Warren Sapp,389,40,1,-0.0998321816927232,0.1657978499021333,0,-3.673348893501552,-1.8340549602331813,-2.2302432710344338,0.2694733284523229,-2.5479504054590363,0.0993721280750603,0.07256429967170613
7-6,7,6,6,S7:Brooke Burke,377,19,7,0.0553002983983286,0.5297636061158644,0,-2.079844698906236,-0.22269008723203326,-0.4892653726333022,0.2688381306430975,-0.8915232633435544,0.09623033249251178,0.29079557940553724
7-6,7,6,6,S7:Cloris Leachman,378,15,0,3.545781100446997,0.5297636061158644,1,-8.191747792628869,-5.873544683775187,-5.070530743032819,0.34734061558223406,-6.260118364964251,0.07027031216606046,0.0019073745553481285
7-6,7,6,6,S7:Cody Linley,379,35,0,-1.4184582624666646,0.5297636061158644,0,-3.870722686538687,-2.110558946934724,-2.8045259573074115,0.3026370011019341,-2.921081855127277,0.11216379958314053,0.05112119699115324
7-6,7,6,6,S7:Lance Bass,382,41,5,-0.565229621965879,0.5297636061158644,0,-1.1053419906202713,0.6634159888751866,-1.9927561949081074,0.2561304607940083,-0.7415129032845751,0.04530265931293175,0.3226734020963955
7-6,7,6,6,S7:Maurice Greene,383,14,1,-0.1773984217382492,0.5297636061158644,0,-5.217587102930632,-3.2457938469309577,-3.1758300232457572,0.3154787577542719,-3.81226081481337,0.09912882516863897,0.021620391656148538
7-6,7,6,6,S7:Susan Lucci,386,52,0,1.9168900594909517,0.5297636061158644,0,-4.189543246512622,-2.2401791133866067,-3.536548630722485,0.3266241928182615,-3.354198830961954,0.13874527441125367,0.033757936825001854
7-6,7,6,6,S7:Warren Sapp,389,40,1,-0.0998321816927232,0.5297636061158644,0,-2.5788047118704145,-0.7853849629399831,-2.157514454538542,0.2695604997648671,-1.8630386781237211,0.09821815330140977,0.1343492622684357
7-7,7,6,7,S7:Brooke Burke,377,19,7,0.0553002983983286,0.8937293623295953,0,0.6178412925519342,2.524734216435879,-0.4165365561374102,0.2687597041618621,0.9587926248774512,0.04432000058587844,0.7228800033998841
7-7,7,6,7,S7:Cody Linley,379,35,0,-1.4184582624666646,0.8937293623295953,0,-5.564490597129964,-3.4099226639336098,-2.731797140811521,0.303331343447405,-3.8191496574898998,0.0652533800521397,0.021475151519856656
7-7,7,6,7,S7:Lance Bass,382,41,5,-0.565229621965879,0.8937293623295953,0,-3.813448598824843,-1.7099145514105338,-1.9200273784122144,0.2566795727962002,-2.377550380812505,0.10033736389229263,0.08490068950275456
7-7,7,6,7,S7:Maurice Greene,383,14,1,-0.1773984217382492,0.8937293623295953,0,-4.019728776777187,-1.9137380078984283,-3.103101206749865,0.3160139075583746,-3.034093378054295,0.15358200370092256,0.045909197124433435
7-7,7,6,7,S7:Susan Lucci,386,52,0,1.9168900594909517,0.8937293623295953,1,-4.762616888543476,-2.4732228317310807,-3.4638198142265915,0.3272467959197233,-3.5339675931748227,0.17837289355021885,0.028361049082567844
7-7,7,6,7,S7:Warren Sapp,389,40,1,-0.0998321816927232,0.8937293623295953,0,-6.067977779836548,-3.750590607228611,-2.0847856380426477,0.26983098518329024,-4.0105094137740265,0.028860040567496238,0.017801522541791404
7-8,7,6,8,S7:Brooke Burke,377,19,7,0.0553002983983286,1.2576951185433265,0,-1.3638100530714772,0.5137967020681425,-0.34380773964151834,0.26886525606678263,-0.39100753998171905,0.11210750106633208,0.40347477951147154
7-8,7,6,8,S7:Cody Linley,379,35,0,-1.4184582624666646,1.2576951185433265,0,-3.613028659004337,-1.9284012586479873,-2.65906832431563,0.30418672332044927,-2.731815557392987,0.10594357830135646,0.06112189217651945
7-8,7,6,8,S7:Lance Bass,382,41,5,-0.565229621965879,1.2576951185433265,0,-3.00539040175458,-1.2121292147135612,-1.8472985619163242,0.25741970103377326,-2.0074161566096036,0.09867895740154499,0.11842646944994067
7-8,7,6,8,S7:Maurice Greene,383,14,1,-0.1773984217382492,1.2576951185433265,1,-3.8274665949359044,-1.9599544176275407,-3.0303723902539748,0.3167043450785536,-2.950295468365896,0.12903122461955693,0.049722548756632644
7-8,7,6,8,S7:Warren Sapp,389,40,1,-0.0998321816927232,1.2576951185433265,0,-1.5782086118213914,0.2556909890085961,-2.012056821546759,0.2702842343564891,-1.1196093923149433,0.06696717272377006,0.24608374445375847
7-9,7,6,9,S7:Brooke Burke,377,19,7,0.0553002983983286,1.6216608747570571,0,-3.4510491309073648,-1.3755958382252653,-0.27107892314562604,0.26915456991054465,-1.7061571329137952,0.042735206871753424,0.153662817884296
7-9,7,6,9,S7:Cody Linley,379,35,0,-1.4184582624666646,1.6216608747570571,1,-4.302681712287927,-2.2561659772965132,-2.586339507819737,0.30520178671895765,-2.969807073280484,0.12176512843721596,0.04880867911066945
7-9,7,6,9,S7:Lance Bass,382,41,5,-0.565229621965879,1.6216608747570571,0,0.23834017688416767,2.147743164009097,-1.7745697454204317,0.2583492038210746,0.466154882477751,0.022418792549891174,0.6144732658112634
7-9,7,6,9,S7:Warren Sapp,389,40,1,-0.0998321816927232,1.6216608747570571,0,-3.25971246111143,-1.2729693001103575,-1.939328005050865,0.2709193299924365,-2.119519537901185,0.11827402775017128,0.1072140512552031
7-10,7,6,10,S7:Brooke Burke,377,19,7,0.0553002983983286,1.985626630970788,0,-0.4853926823658583,1.4628173981446295,-0.19835010664973401,0.269627054155907,0.20061092516843765,0.10256044857089495,0.5499852068081007
