event_id,season,week,next_week,delta_week,terminal,n_active,elim_count,rule_mode,is_judges_save,active_ids,eliminated_ids,eliminated_indices,J_total_by_active,J_pct_by_active
25-5,25,5,6.0,1.0,False,10,1,percent,False,"[""S25:Drew Scott"", ""S25:Frankie Muniz"", ""S25:Jordan Fisher"", ""S25:Lindsey Stirling"", ""S25:Nick Lachey"", ""S25:Nikki Bella"", ""S25:Sasha Pieterse"", ""S25:Terrell Owens"", ""S25:Vanessa Lachey"", ""S25:Victoria Arlen""]","[""S25:Sasha Pieterse""]",[6],"[25.0, 29.0, 30.0, 28.0, 22.0, 27.0, 24.0, 25.0, 24.0, 27.0]","[0.09578544061302682, 0.1111111111111111, 0.11494252873563218, 0.10727969348659004, 0.0842911877394636, 0.10344827586206896, 0.09195402298850575, 0.09578544061302682, 0.09195402298850575, 0.10344827586206896]"
25-6,25,6,7.0,1.0,False,9,1,percent,False,"[""S25:Drew Scott"", ""S25:Frankie Muniz"", ""S25:Jordan Fisher"", ""S25:Lindsey Stirling"", ""S25:Nick Lachey"", ""S25:Nikki Bella"", ""S25:Terrell Owens"", ""S25:Vanessa Lachey"", ""S25:Victoria Arlen""]","[""S25:Nick Lachey""]",[4],"[30.0, 31.0, 39.0, 40.0, 26.0, 36.0, 37.0, 36.0, 31.0]","[0.09803921568627451, 0.10130718954248366, 0.12745098039215685, 0.13071895424836602, 0.08496732026143791, 0.11764705882352941, 0.12091503267973856, 0.11764705882352941, 0.10130718954248366]"
25-7,25,7,8.0,1.0,False,8,2,percent,False,"[""S25:Drew Scott"", ""S25:Frankie Muniz"", ""S25:Jordan Fisher"", ""S25:Lindsey Stirling"", ""S25:Nikki Bella"", ""S25:Terrell Owens"", ""S25:Vanessa Lachey"", ""S25:Victoria Arlen""]","[""S25:Nikki Bella"", ""S25:Vanessa Lachey""]","[4, 6]","[28.5, 30.0, 27.0, 25.5, 24.0, 24.5, 27.0, 28.5]","[0.1325581395348837, 0.13953488372093023, 0.12558139534883722, 0.1186046511627907, 0.11162790697674418, 0.11395348837209303, 0.12558139534883722, 0.1325581395348837]"
25-8,25,8,9.0,1.0,False,6,1,percent,False,"[""S25:Drew Scott"", ""S25:Frankie Muniz"", ""S25:Jordan Fisher"", ""S25:Lindsey Stirling"", ""S25:Terrell Owens"", ""S25:Victoria Arlen""]","[""S25:Terrell Owens""]",[4],"[23.5, 26.5, 30.0, 27.0, 25.5, 24.0]","[0.1501597444089457, 0.16932907348242812, 0.19169329073482427, 0.17252396166134185, 0.16293929712460065, 0.15335463258785942]"
25-9,25,9,10.0,1.0,False,5,1,percent,False,"[""S25:Drew Scott"", ""S25:Frankie Muniz"", ""S25:Jordan Fisher"", ""S25:Lindsey Stirling"", ""S25:Victoria Arlen""]","[""S25:Victoria Arlen""]",[4],"[24.0, 25.5, 29.0, 28.5, 28.0]","[0.17777777777777778, 0.18888888888888888, 0.21481481481481482, 0.2111111111111111, 0.2074074074074074]"
25-10,25,10,,,True,4,0,percent,False,"[""S25:Drew Scott"", ""S25:Frankie Muniz"", ""S25:Jordan Fisher"", ""S25:Lindsey Stirling""]",[],[],"[37.5, 38.8887, 40.0, 40.0]","[0.2397871457464638, 0.24866694332774683, 0.2557729554628947, 0.2557729554628947]"
26-1,26,1,2.0,1.0,False,10,2,percent,False,"[""S26:Adam Rippon"", ""S26:Arike Ogunbowale"", ""S26:Chris Mazdzer"", ""S26:Jamie Anderson"", ""S26:Jennie Finch Daigle"", ""S26:Johnny Damon"", ""S26:Josh Norman"", ""S26:Kareem Abdul-Jabbar"", ""S26:Mirai Nagasu"", ""S26:Tonya Harding""]","[""S26:Jamie Anderson"", ""S26:Johnny Damon""]","[3, 5]","[24.0, 20.0, 21.0, 19.0, 21.0, 18.0, 24.0, 17.0, 23.0, 23.0]","[0.11428571428571428, 0.09523809523809523, 0.1, 0.09047619047619047, 0.1, 0.08571428571428572, 0.11428571428571428, 0.08095238095238096, 0.10952380952380952, 0.10952380952380952]"
26-2,26,2,3.0,1.0,False,8,2,percent,False,"[""S26:Adam Rippon"", ""S26:Arike Ogunbowale"", ""S26:Chris Mazdzer"", ""S26:Jennie Finch Daigle"", ""S26:Josh Norman"", ""S26:Kareem Abdul-Jabbar"", ""S26:Mirai Nagasu"", ""S26:Tonya Harding""]","[""S26:Arike Ogunbowale"", ""S26:Kareem Abdul-Jabbar""]","[1, 5]","[37.0, 35.0, 33.0, 31.5, 31.5, 29.5, 37.0, 33.0]","[0.1383177570093458, 0.1308411214953271, 0.1233644859813084, 0.11775700934579439, 0.11775700934579439, 0.1102803738317757, 0.1383177570093458, 0.1233644859813084]"
26-3,26,3,4.0,1.0,False,6,3,percent,False,"[""S26:Adam Rippon"", ""S26:Chris Mazdzer"", ""S26:Jennie Finch Daigle"", ""S26:Josh Norman"", ""S26:Mirai Nagasu"", ""S26:Tonya Harding""]","[""S26:Chris Mazdzer"", ""S26:Jennie Finch Daigle"", ""S26:Mirai Nagasu""]","[1, 2, 4]","[41.0, 33.0, 29.0, 38.0, 35.0, 35.0]","[0.1943127962085308, 0.15639810426540285, 0.13744075829383887, 0.18009478672985782, 0.16587677725118483, 0.16587677725118483]"
26-4,26,4,,,True,3,0,percent,False,"[""S26:Adam Rippon"", ""S26:Josh Norman"", ""S26:Tonya Harding""]",[],[],"[29.0, 28.5, 28.0]","[0.3391812865497076, 0.3333333333333333, 0.32748538011695905]"
27-1,27,1,2.0,1.0,False,13,1,percent,False,"[""S27:Alexis Ren"", ""S27:Bobby Bones"", ""S27:Danelle Umstead"", ""S27:DeMarcus Ware"", ""S27:Evanna Lynch"", ""S27:Joe Amabile"", ""S27:John Schneider"", ""S27:Juan Pablo Di Pace"", ""S27:Mary Lou Retton"", ""S27:Milo Manheim"", ""S27:Nancy McKeon"", ""S27:Nikki Glaser"", ""S27:Tinashe""]","[""S27:Nikki Glaser""]",[11],"[22.0, 20.0, 18.0, 23.0, 18.0, 14.0, 18.0, 22.0, 20.0, 20.0, 19.5, 17.5, 23.0]","[0.08627450980392157, 0.0784313725490196, 0.07058823529411765, 0.09019607843137255, 0.07058823529411765, 0.054901960784313725, 0.07058823529411765, 0.08627450980392157, 0.0784313725490196, 0.0784313725490196, 0.07647058823529412, 0.06862745098039216, 0.09019607843137255]"
27-2,27,2,3.0,1.0,False,12,1,percent,False,"[""S27:Alexis Ren"", ""S27:Bobby Bones"", ""S27:Danelle Umstead"", ""S27:DeMarcus Ware"", ""S27:Evanna Lynch"", ""S27:Joe Amabile"", ""S27:John Schneider"", ""S27:Juan Pablo Di Pace"", ""S27:Mary Lou Retton"", ""S27:Milo Manheim"", ""S27:Nancy McKeon"", ""S27:Tinashe""]","[""S27:Danelle Umstead""]",[2],"[24.5, 19.5, 18.5, 23.5, 24.0, 17.5, 21.5, 26.0, 23.0, 26.0, 20.5, 26.0]","[0.09057301293900184, 0.07208872458410351, 0.06839186691312385, 0.08687615526802218, 0.08872458410351201, 0.06469500924214418, 0.07948243992606285, 0.09611829944547134, 0.08502772643253234, 0.09611829944547134, 0.07578558225508318, 0.09611829944547134]"
27-3,27,3,4.0,1.0,False,11,1,percent,False,"[""S27:Alexis Ren"", ""S27:Bobby Bones"", ""S27:DeMarcus Ware"", ""S27:Evanna Lynch"", ""S27:Joe Amabile"", ""S27:John Schneider"", ""S27:Juan Pablo Di Pace"", ""S27:Mary Lou Retton"", ""S27:Milo Manheim"", ""S27:Nancy McKeon"", ""S27:Tinashe""]","[""S27:Nancy McKeon""]",[9],"[26.0, 23.0, 26.0, 27.0, 18.0, 21.0, 30.0, 24.0, 27.0, 22.0, 27.0]","[0.0959409594095941, 0.08487084870848709, 0.0959409594095941, 0.0996309963099631, 0.06642066420664207, 0.07749077490774908, 0.11070110701107011, 0.08856088560885608, 0.0996309963099631, 0.08118081180811808, 0.0996309963099631]"
27-4,27,4,5.0,1.0,False,10,1,percent,False,"[""S27:Alexis Ren"", ""S27:Bobby Bones"", ""S27:DeMarcus Ware"", ""S27:Evanna Lynch"", ""S27:Joe Amabile"", ""S27:John Schneider"", ""S27:Juan Pablo Di Pace"", ""S27:Mary Lou Retton"", ""S27:Milo Manheim"", ""S27:Tinashe""]","[""S27:Tinashe""]",[9],"[25.0, 20.0, 22.0, 24.0, 15.0, 21.0, 24.0, 26.0, 29.0, 26.0]","[0.10775862068965517, 0.08620689655172414, 0.09482758620689655, 0.10344827586206896, 0.06465517241379311, 0.09051724137931035, 0.10344827586206896, 0.11206896551724138, 0.125, 0.11206896551724138]"
27-5,27,5,6.0,1.0,False,9,0,percent,False,"[""S27:Alexis Ren"", ""S27:Bobby Bones"", ""S27:DeMarcus Ware"", ""S27:Evanna Lynch"", ""S27:Joe Amabile"", ""S27:John Schneider"", ""S27:Juan Pablo Di Pace"", ""S27:Mary Lou Retton"", ""S27:Milo Manheim""]",[],[],"[29.0, 21.0, 26.0, 24.0, 17.0, 24.0, 29.0, 25.0, 27.0]","[0.13063063063063063, 0.0945945945945946, 0.11711711711711711, 0.10810810810810811, 0.07657657657657657, 0.10810810810810811, 0.13063063063063063, 0.11261261261261261, 0.12162162162162163]"
27-6,27,6,7.0,1.0,False,9,1,percent,False,"[""S27:Alexis Ren"", ""S27:Bobby Bones"", ""S27:DeMarcus Ware"", ""S27:Evanna Lynch"", ""S27:Joe Amabile"", ""S27:John Schneider"", ""S27:Juan Pablo Di Pace"", ""S27:Mary Lou Retton"", ""S27:Milo Manheim""]","[""S27:Mary Lou Retton""]",[7],"[27.0, 22.0, 26.0, 29.0, 22.0, 19.0, 30.0, 24.0, 30.0]","[0.11790393013100436, 0.09606986899563319, 0.11353711790393013, 0.12663755458515283, 0.09606986899563319, 0.08296943231441048, 0.13100436681222707, 0.10480349344978165, 0.13100436681222707]"
27-7,27,7,8.0,1.0,False,8,2,percent,False,"[""S27:Alexis Ren"", ""S27:Bobby Bones"", ""S27:DeMarcus Ware"", ""S27:Evanna Lynch"", ""S27:Joe Amabile"", ""S27:John Schneider"", ""S27:Juan Pablo Di Pace"", ""S27:Milo Manheim""]","[""S27:DeMarcus Ware"", ""S27:John Schneider""]","[2, 5]","[27.5, 26.5, 26.5, 29.5, 23.5, 27.0, 28.0, 29.0]","[0.12643678160919541, 0.12183908045977011, 0.12183908045977011, 0.135632183908046, 0.10804597701149425, 0.12413793103448276, 0.12873563218390804, 0.13333333333333333]"
27-8,27,8,9.0,1.0,False,6,2,percent,False,"[""S27:Alexis Ren"", ""S27:Bobby Bones"", ""S27:Evanna Lynch"", ""S27:Joe Amabile"", ""S27:Juan Pablo Di Pace"", ""S27:Milo Manheim""]","[""S27:Joe Amabile"", ""S27:Juan Pablo Di Pace""]","[3, 4]","[29.0, 22.5, 29.0, 23.0, 30.0, 27.5]","[0.18012422360248448, 0.13975155279503104, 0.18012422360248448, 0.14285714285714285, 0.18633540372670807, 0.17080745341614906]"
27-9,27,9,,,True,4,0,percent,False,"[""S27:Alexis Ren"", ""S27:Bobby Bones"", ""S27:Evanna Lynch"", ""S27:Milo Manheim""]",[],[],"[28.5, 27.0, 30.0, 30.0]","[0.24675324675324675, 0.23376623376623376, 0.2597402597402597, 0.2597402597402597]"
28-1,28,1,2.0,1.0,False,12,0,rank,True,"[""S28:Ally Brooke"", ""S28:Hannah Brown"", ""S28:James Van Der Beek"", ""S28:Karamo Brown"", ""S28:Kate Flannery"", ""S28:Kel Mitchell"", ""S28:Lamar Odom"", ""S28:Lauren Alaina"", ""S28:Mary Wilson"", ""S28:Ray Lewis"", ""S28:Sailor Brinkley-Cook"", ""S28:Sean Spicer""]",[],[],"[16.0, 20.0, 21.0, 17.0, 15.0, 16.0, 11.0, 19.0, 17.0, 15.0, 18.0, 12.0]","[0.08121827411167512, 0.10152284263959391, 0.1065989847715736, 0.08629441624365482, 0.07614213197969544, 0.08121827411167512, 0.05583756345177665, 0.09644670050761421, 0.08629441624365482, 0.07614213197969544, 0.09137055837563451, 0.06091370558375635]"
28-2,28,2,3.0,1.0,False,12,2,rank,True,"[""S28:Ally Brooke"", ""S28:Hannah Brown"", ""S28:James Van Der Beek"", ""S28:Karamo Brown"", ""S28:Kate Flannery"", ""S28:Kel Mitchell"", ""S28:Lamar Odom"", ""S28:Lauren Alaina"", ""S28:Mary Wilson"", ""S28:Ray Lewis"", ""S28:Sailor Brinkley-Cook"", ""S28:Sean Spicer""]","[""S28:Mary Wilson"", ""S28:Ray Lewis""]","[8, 9]","[20.0, 24.0, 20.0, 19.0, 21.0, 20.0, 12.0, 19.0, 15.0, 15.0, 18.0, 16.0]","[0.091324200913242, 0.1095890410958904, 0.091324200913242, 0.0867579908675799, 0.0958904109589041, 0.091324200913242, 0.0547945205479452, 0.0867579908675799, 0.0684931506849315, 0.0684931506849315, 0.0821917808219178, 0.0730593607305936]"
28-3,28,3,4.0,1.0,False,10,0,rank,True,"[""S28:Ally Brooke"", ""S28:Hannah Brown"", ""S28:James Van Der Beek"", ""S28:Karamo Brown"", ""S28:Kate Flannery"", ""S28:Kel Mitchell"", ""S28:Lamar Odom"", ""S28:Lauren Alaina"", ""S28:Sailor Brinkley-Cook"", ""S28:Sean Spicer""]",[],[],"[24.0, 21.0, 23.0, 16.0, 24.0, 20.0, 12.0, 20.0, 23.0, 15.0]","[0.12121212121212122, 0.10606060606060606, 0.11616161616161616, 0.08080808080808081, 0.12121212121212122, 0.10101010101010101, 0.06060606060606061, 0.10101010101010101, 0.11616161616161616, 0.07575757575757576]"
28-4,28,4,5.0,1.0,False,10,1,rank,True,"[""S28:Ally Brooke"", ""S28:Hannah Brown"", ""S28:James Van Der Beek"", ""S28:Karamo Brown"", ""S28:Kate Flannery"", ""S28:Kel Mitchell"", ""S28:Lamar Odom"", ""S28:Lauren Alaina"", ""S28:Sailor Brinkley-Cook"", ""S28:Sean Spicer""]","[""S28:Lamar Odom""]",[6],"[32.0, 32.0, 28.0, 28.0, 26.0, 32.0, 20.0, 32.0, 31.0, 21.0]","[0.11347517730496454, 0.11347517730496454, 0.09929078014184398, 0.09929078014184398, 0.09219858156028368, 0.11347517730496454, 0.07092198581560284, 0.11347517730496454, 0.1099290780141844, 0.07446808510638298]"
28-5,28,5,6.0,1.0,False,9,0,rank,True,"[""S28:Ally Brooke"", ""S28:Hannah Brown"", ""S28:James Van Der Beek"", ""S28:Karamo Brown"", ""S28:Kate Flannery"", ""S28:Kel Mitchell"", ""S28:Lauren Alaina"", ""S28:Sailor Brinkley-Cook"", ""S28:Sean Spicer""]",[],[],"[27.0, 25.0, 26.0, 21.0, 24.0, 26.0, 23.0, 24.0, 19.0]","[0.12558139534883722, 0.11627906976744186, 0.12093023255813953, 0.09767441860465116, 0.11162790697674418, 0.12093023255813953, 0.10697674418604651, 0.11162790697674418, 0.08837209302325581]"
28-6,28,6,7.0,1.0,False,9,1,rank,True,"[""S28:Ally Brooke"", ""S28:Hannah Brown"", ""S28:James Van Der Beek"", ""S28:Karamo Brown"", ""S28:Kate Flannery"", ""S28:Kel Mitchell"", ""S28:Lauren Alaina"", ""S28:Sailor Brinkley-Cook"", ""S28:Sean Spicer""]","[""S28:Sailor Brinkley-Cook""]",[7],"[25.0, 24.0, 27.0, 25.0, 27.0, 26.0, 26.0, 27.0, 21.0]","[0.10964912280701754, 0.10526315789473684, 0.11842105263157894, 0.10964912280701754, 0.11842105263157894, 0.11403508771929824, 0.11403508771929824, 0.11842105263157894, 0.09210526315789473]"
28-7,28,7,8.0,1.0,False,8,1,rank,True,"[""S28:Ally Brooke"", ""S28:Hannah Brown"", ""S28:James Van Der Beek"", ""S28:Karamo Brown"", ""S28:Kate Flannery"", ""S28:Kel Mitchell"", ""S28:Lauren Alaina"", ""S28:Sean Spicer""]","[""S28:Karamo Brown""]",[3],"[27.0, 26.0, 27.0, 24.5, 24.0, 25.5, 27.0, 21.0]","[0.13366336633663367, 0.12871287128712872, 0.13366336633663367, 0.12128712871287128, 0.1188118811881188, 0.12623762376237624, 0.13366336633663367, 0.10396039603960396]"
28-8,28,8,9.0,1.0,False,7,1,rank,True,"[""S28:Ally Brooke"", ""S28:Hannah Brown"", ""S28:James Van Der Beek"", ""S28:Kate Flannery"", ""S28:Kel Mitchell"", ""S28:Lauren Alaina"", ""S28:Sean Spicer""]","[""S28:Kate Flannery""]",[3],"[30.0, 30.9998, 31.9998, 25.9998, 29.9998, 24.0, 20.0]","[0.15544105882304174, 0.160621391176751, 0.1658027598041857, 0.13471454803957736, 0.15544002254931627, 0.1243528470584334, 0.1036273725486945]"
28-9,28,9,10.0,1.0,False,6,1,rank,True,"[""S28:Ally Brooke"", ""S28:Hannah Brown"", ""S28:James Van Der Beek"", ""S28:Kel Mitchell"", ""S28:Lauren Alaina"", ""S28:Sean Spicer""]","[""S28:Sean Spicer""]",[5],"[40.0, 35.5, 36.0, 37.0, 35.0, 25.0]","[0.19184652278177458, 0.17026378896882494, 0.17266187050359713, 0.1774580335731415, 0.16786570743405277, 0.11990407673860912]"
28-10,28,10,11.0,1.0,False,5,1,rank,True,"[""S28:Ally Brooke"", ""S28:Hannah Brown"", ""S28:James Van Der Beek"", ""S28:Kel Mitchell"", ""S28:Lauren Alaina""]","[""S28:James Van Der Beek""]",[2],"[29.5, 27.0, 25.5, 28.5, 27.0]","[0.21454545454545454, 0.19636363636363635, 0.18545454545454546, 0.20727272727272728, 0.19636363636363635]"
28-11,28,11,,,True,4,0,rank,True,"[""S28:Ally Brooke"", ""S28:Hannah Brown"", ""S28:Kel Mitchell"", ""S28:Lauren Alaina""]",[],[],"[30.0, 29.0, 29.5, 28.5]","[0.2564102564102564, 0.24786324786324787, 0.25213675213675213, 0.24358974358974358]"
29-1,29,1,2.0,1.0,False,15,0,rank,True,"[""S29:AJ McLean"", ""S29:Anne Heche"", ""S29:Carole Baskin"", ""S29:Charles Oakley"", ""S29:Chrishell Stause"", ""S29:Jeannie Mai"", ""S29:Jesse Metcalfe"", ""S29:Johnny Weir"", ""S29:Justina Machado"", ""S29:Kaitlyn Bristowe"", ""S29:Monica Aldama"", ""S29:Nelly"", ""S29:Nev Schulman"", ""S29:Skai Jackson"", ""S29:Veron Davis""]",[],[],"[18.0, 18.0, 11.0, 12.0, 13.0, 18.0, 18.0, 18.0, 21.0, 20.0, 19.0, 16.0, 20.0, 21.0, 17.0]","[0.06923076923076923, 0.06923076923076923, 0.04230769230769231, 0.046153846153846156, 0.05, 0.06923076923076923, 0.06923076923076923, 0.06923076923076923, 0.08076923076923077, 0.07692307692307693, 0.07307692307692308, 0.06153846153846154, 0.07692307692307693, 0.08076923076923077, 0.06538461538461539]"
29-2,29,2,3.0,1.0,False,15,1,rank,True,"[""S29:AJ McLean"", ""S29:Anne Heche"", ""S29:Carole Baskin"", ""S29:Charles Oakley"", ""S29:Chrishell Stause"", ""S29:Jeannie Mai"", ""S29:Jesse Metcalfe"", ""S29:Johnny Weir"", ""S29:Justina Machado"", ""S29:Kaitlyn Bristowe"", ""S29:Monica Aldama"", ""S29:Nelly"", ""S29:Nev Schulman"", ""S29:Skai Jackson"", ""S29:Veron Davis""]","[""S29:Charles Oakley""]",[3],"[19.0, 18.0, 16.0, 15.0, 18.0, 18.0, 20.0, 18.0, 21.0, 22.0, 16.0, 18.0, 21.0, 15.0, 18.0]","[0.0695970695970696, 0.06593406593406594, 0.05860805860805861, 0.054945054945054944, 0.06593406593406594, 0.06593406593406594, 0.07326007326007326, 0.06593406593406594, 0.07692307692307693, 0.08058608058608059, 0.05860805860805861, 0.06593406593406594, 0.07692307692307693, 0.054945054945054944, 0.06593406593406594]"
29-3,29,3,4.0,1.0,False,14,1,rank,True,"[""S29:AJ McLean"", ""S29:Anne Heche"", ""S29:Carole Baskin"", ""S29:Chrishell Stause"", ""S29:Jeannie Mai"", ""S29:Jesse Metcalfe"", ""S29:Johnny Weir"", ""S29:Justina Machado"", ""S29:Kaitlyn Bristowe"", ""S29:Monica Aldama"", ""S29:Nelly"", ""S29:Nev Schulman"", ""S29:Skai Jackson"", ""S29:Veron Davis""]","[""S29:Carole Baskin""]",[2],"[21.0, 15.0, 12.0, 22.0, 22.0, 20.0, 24.0, 19.0, 23.0, 21.0, 18.0, 24.0, 18.0, 22.0]","[0.07473309608540925, 0.05338078291814947, 0.042704626334519574, 0.07829181494661921, 0.07829181494661921, 0.0711743772241993, 0.08540925266903915, 0.06761565836298933, 0.08185053380782918, 0.07473309608540925, 0.06405693950177936, 0.08540925266903915, 0.06405693950177936, 0.07829181494661921]"
29-4,29,4,5.0,1.0,False,13,1,rank,True,"[""S29:AJ McLean"", ""S29:Anne Heche"", ""S29:Chrishell Stause"", ""S29:Jeannie Mai"", ""S29:Jesse Metcalfe"", ""S29:Johnny Weir"", ""S29:Justina Machado"", ""S29:Kaitlyn Bristowe"", ""S29:Monica Aldama"", ""S29:Nelly"", ""S29:Nev Schulman"", ""S29:Skai Jackson"", ""S29:Veron Davis""]","[""S29:Anne Heche""]",[1],"[24.0, 21.0, 22.0, 21.0, 21.0, 24.0, 24.0, 25.0, 24.0, 21.0, 24.0, 28.0, 22.0]","[0.07973421926910298, 0.06976744186046512, 0.07308970099667775, 0.06976744186046512, 0.06976744186046512, 0.07973421926910298, 0.07973421926910298, 0.08305647840531562, 0.07973421926910298, 0.06976744186046512, 0.07973421926910298, 0.09302325581395349, 0.07308970099667775]"
29-5,29,5,6.0,1.0,False,12,1,rank,True,"[""S29:AJ McLean"", ""S29:Chrishell Stause"", ""S29:Jeannie Mai"", ""S29:Jesse Metcalfe"", ""S29:Johnny Weir"", ""S29:Justina Machado"", ""S29:Kaitlyn Bristowe"", ""S29:Monica Aldama"", ""S29:Nelly"", ""S29:Nev Schulman"", ""S29:Skai Jackson"", ""S29:Veron Davis""]","[""S29:Jesse Metcalfe""]",[3],"[24.0, 19.0, 24.0, 19.0, 29.0, 24.0, 27.0, 26.0, 24.0, 26.0, 24.0, 21.0]","[0.08362369337979095, 0.06620209059233449, 0.08362369337979095, 0.06620209059233449, 0.10104529616724739, 0.08362369337979095, 0.09407665505226481, 0.09059233449477352, 0.08362369337979095, 0.09059233449477352, 0.08362369337979095, 0.07317073170731707]"
29-6,29,6,7.0,1.0,False,11,1,rank,True,"[""S29:AJ McLean"", ""S29:Chrishell Stause"", ""S29:Jeannie Mai"", ""S29:Johnny Weir"", ""S29:Justina Machado"", ""S29:Kaitlyn Bristowe"", ""S29:Monica Aldama"", ""S29:Nelly"", ""S29:Nev Schulman"", ""S29:Skai Jackson"", ""S29:Veron Davis""]","[""S29:Veron Davis""]",[10],"[27.0, 24.0, 25.0, 22.0, 27.0, 27.0, 27.0, 24.0, 26.0, 18.0, 21.0]","[0.10074626865671642, 0.08955223880597014, 0.09328358208955224, 0.08208955223880597, 0.10074626865671642, 0.10074626865671642, 0.10074626865671642, 0.08955223880597014, 0.09701492537313433, 0.06716417910447761, 0.07835820895522388]"
29-7,29,7,8.0,1.0,False,10,2,rank,True,"[""S29:AJ McLean"", ""S29:Chrishell Stause"", ""S29:Jeannie Mai"", ""S29:Johnny Weir"", ""S29:Justina Machado"", ""S29:Kaitlyn Bristowe"", ""S29:Monica Aldama"", ""S29:Nelly"", ""S29:Nev Schulman"", ""S29:Skai Jackson""]","[""S29:Jeannie Mai"", ""S29:Monica Aldama""]","[2, 6]","[26.0, 26.0, 25.0, 27.0, 26.0, 24.0, 22.0, 27.0, 30.0, 27.0]","[0.1, 0.1, 0.09615384615384616, 0.10384615384615385, 0.1, 0.09230769230769231, 0.08461538461538462, 0.10384615384615385, 0.11538461538461539, 0.10384615384615385]"
29-8,29,8,9.0,1.0,False,8,1,rank,True,"[""S29:AJ McLean"", ""S29:Chrishell Stause"", ""S29:Johnny Weir"", ""S29:Justina Machado"", ""S29:Kaitlyn Bristowe"", ""S29:Nelly"", ""S29:Nev Schulman"", ""S29:Skai Jackson""]","[""S29:Chrishell Stause""]",[1],"[27.0, 27.0, 30.0, 28.9998, 28.0, 24.0, 30.0, 26.9998]","[0.12162184076007344, 0.12162184076007344, 0.13513537862230382, 0.13062996509903624, 0.1261263533808169, 0.10810830289784307, 0.13513537862230382, 0.1216209398575493]"
29-9,29,9,10.0,1.0,False,7,1,rank,True,"[""S29:AJ McLean"", ""S29:Johnny Weir"", ""S29:Justina Machado"", ""S29:Kaitlyn Bristowe"", ""S29:Nelly"", ""S29:Nev Schulman"", ""S29:Skai Jackson""]","[""S29:AJ McLean""]",[0],"[24.9998, 30.0, 25.9998, 30.0, 24.0, 28.9998, 28.9998]","[0.12953317941214265, 0.15544105882304177, 0.1347145480395774, 0.15544105882304177, 0.12435284705843341, 0.15025865392188156, 0.15025865392188156]"
29-10,29,10,11.0,1.0,False,6,2,rank,True,"[""S29:Johnny Weir"", ""S29:Justina Machado"", ""S29:Kaitlyn Bristowe"", ""S29:Nelly"", ""S29:Nev Schulman"", ""S29:Skai Jackson""]","[""S29:Johnny Weir"", ""S29:Skai Jackson""]","[0, 5]","[28.5, 29.0, 30.0, 28.0, 30.0, 28.5]","[0.16379310344827586, 0.16666666666666666, 0.1724137931034483, 0.16091954022988506, 0.1724137931034483, 0.16379310344827586]"
29-11,29,11,,,True,4,0,rank,True,"[""S29:Justina Machado"", ""S29:Kaitlyn Bristowe"", ""S29:Nelly"", ""S29:Nev Schulman""]",[],[],"[30.0, 30.0, 28.5, 30.0]","[0.25316455696202533, 0.25316455696202533, 0.24050632911392406, 0.25316455696202533]"
30-1,30,1,2.0,1.0,False,15,0,rank,True,"[""S30:Amanda Kloots"", ""S30:Brian Austin Green"", ""S30:Christine Chiu"", ""S30:Cody Rigsby"", ""S30:Iman Shumpert"", ""S30:Jimmie Allen"", ""S30:JoJo Siwa"", ""S30:Kenya Moore"", ""S30:Martin Kove"", ""S30:Matt James"", ""S30:Melanie C"", ""S30:Melora Hardin"", ""S30:Mike \""The Miz\"" Mizanin"", ""S30:Olivia Jade"", ""S30:Suni Lee""]",[],[],"[28.0, 24.0, 25.0, 24.0, 21.0, 22.0, 29.0, 26.0, 13.0, 24.0, 27.0, 26.0, 24.0, 25.0, 28.0]","[0.07650273224043716, 0.06557377049180328, 0.06830601092896176, 0.06557377049180328, 0.05737704918032787, 0.060109289617486336, 0.07923497267759563, 0.07103825136612021, 0.03551912568306011, 0.06557377049180328, 0.07377049180327869, 0.07103825136612021, 0.06557377049180328, 0.06830601092896176, 0.07650273224043716]"
30-2,30,2,3.0,1.0,False,15,1,rank,True,"[""S30:Amanda Kloots"", ""S30:Brian Austin Green"", ""S30:Christine Chiu"", ""S30:Cody Rigsby"", ""S30:Iman Shumpert"", ""S30:Jimmie Allen"", ""S30:JoJo Siwa"", ""S30:Kenya Moore"", ""S30:Martin Kove"", ""S30:Matt James"", ""S30:Melanie C"", ""S30:Melora Hardin"", ""S30:Mike \""The Miz\"" Mizanin"", ""S30:Olivia Jade"", ""S30:Suni Lee""]","[""S30:Martin Kove""]",[8],"[32.0, 23.0, 24.0, 24.0, 25.0, 27.0, 31.0, 24.0, 15.0, 22.0, 30.0, 27.0, 26.0, 27.0, 28.0]","[0.08311688311688312, 0.05974025974025974, 0.06233766233766234, 0.06233766233766234, 0.06493506493506493, 0.07012987012987013, 0.08051948051948052, 0.06233766233766234, 0.03896103896103896, 0.05714285714285714, 0.07792207792207792, 0.07012987012987013, 0.06753246753246753, 0.07012987012987013, 0.07272727272727272]"
